Episode,Total Reward,Total Cost,Invalid Actions,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,,,5160,solar,0,21247856,36387319
,,,,,15658,wind,0,21284512,36356671
,,,,,8948,solar,0,21749442,36081787
,,,,,5437,wind,0,21780512,36054248
,,,,,9222,wind,0,21828882,36013788
,,,,,2750,solar,0,22322597,35799791
,,,,,14759,solar,-2,22322597,35799791
,,,,,12739,solar,-2,22322597,35799791
,,,,,3361,solar,0,22823532,35578717
,,,,,5233,wind,0,22849176,35554671
,,,,,11553,wind,0,22872096,35537217
,,,,,4026,wind,0,22914445,35498039
,,,,,3822,wind,0,22962577,35453608
,,,,,14923,solar,0,23447077,35220466
,,,,,7738,wind,0,23494791,35178392
,,,,,4455,wind,0,23536561,35140848
,,,,,8648,solar,0,24002726,34926009
,,,,,10529,solar,0,24496441,34689263
,,,,,10840,wind,0,24557968,34639590
,,,,,9637,wind,0,24588118,34614385
,,,,,3662,solar,0,25090193,34401305
,,,,,6338,wind,0,25123611,34372398
,,,,,10568,wind,0,25167358,34338686
,,,,,10223,wind,0,25239195,34281053
,,,,,3055,solar,0,25730345,34114011
,,,,,10339,wind,0,25823553,34039242
,,,,,9251,wind,0,25847929,34020549
,,,,,9029,wind,0,25883892,33991650
,,,,,14952,solar,0,26373712,33806264
,,,,,2768,solar,0,26891177,33626340
,,,,,4840,wind,0,26915200,33604051
,,,,,9323,solar,0,27443780,33420062
,,,,,11035,wind,0,27578434,33323626
,,,,,11241,wind,0,27663319,33262920
,,,,,3647,wind,0,27688431,33240364
,,,,,2754,wind,0,27725424,33208978
,,,,,11054,wind,0,27752251,33191317
,,,,,4843,wind,0,27767616,33177049
,,,,,15531,wind,0,27798393,33155629
,,,,,12716,solar,0,28353573,33005464
,,,,,8432,wind,0,28375538,32988944
,,,,,15219,wind,0,28402626,32968639
,,,,,15549,solar,0,28896151,32830402
,,,,,2423,wind,0,28954562,32777869
,,,,,3941,wind,0,29017408,32723052
,,,,,13215,wind,0,29092034,32666693
,,,,,3138,solar,0,29571689,32552383
,,,,,3623,wind,0,29624377,32506284
,,,,,5720,wind,0,29655865,32482039
,,,,,14827,wind,0,29686550,32460684
,,,,,10716,wind,0,29763202,32402794
,,,,,14726,solar,0,30239437,32272131
,,,,,2570,wind,0,30348125,32178573
,,,,,8250,wind,0,30398549,32142485
,,,,,6735,solar,0,30846759,32030965
,,,,,8444,wind,0,30930916,31967719
,,,,,4644,solar,0,31404681,31858691
,,,,,7446,wind,0,31409300,31854443
,,,,,13315,solar,0,31962295,31704131
,,,,,8817,solar,0,32514245,31559239
,,,,,3331,solar,0,33006725,31441660
,,,,,15242,wind,0,33025600,31428697
,,,,,12762,wind,0,33051869,31411412
,,,,,14549,solar,0,33547579,31273344
,,,,,9622,solar,0,34079959,31127447
,,,,,14759,solar,-2,34079959,31127447
,,,,,3743,wind,0,34122196,31090307
,,,,,8717,wind,0,34177915,31048859
,,,,,10536,solar,-2,34177915,31048859
,,,,,12066,solar,0,34685595,30924295
,,,,,14759,solar,-2,34685595,30924295
,,,,,3646,wind,0,34723160,30892039
,,,,,11131,wind,0,34806625,30835353
,,,,,11555,wind,0,34834024,30818384
,,,,,11035,wind,-2,34834024,30818384
,,,,,17644,solar,0,35342179,30724006
,,,,,3657,solar,0,35838364,30640647
,,,,,5832,wind,0,35923793,30573601
,,,,,14259,wind,0,35954831,30554149
,,,,,11249,solar,0,36429546,30465991
,,,,,14750,wind,0,36464958,30443696
,,,,,16054,wind,0,36489548,30427275
,,,,,2157,solar,0,36985448,30344499
,,,,,3870,wind,0,37069287,30277042
,,,,,3353,solar,0,37558537,30196182
,,,,,14540,solar,0,38053772,30104155
,,,,,12815,wind,0,38140588,30041853
,,,,,7840,wind,0,38172113,30016787
,,,,,9323,solar,-2,38172113,30016787
,,,,,13521,wind,0,38297392,29933320
,,,,,16741,wind,0,38349185,29897457
,,,,,11719,wind,0,38416600,29849073
,,,,,17946,wind,0,38453834,29823312
,,,,,15221,solar,0,38959329,29730896
,,,,,13936,wind,0,38976533,29719719
,,,,,15321,solar,0,39486398,29626504
,,,,,15731,wind,0,39525145,29600822
,,,,,12135,wind,0,39532662,29595968
,,,,,13722,wind,0,39634160,29528408
,,,,,6341,wind,0,39704864,29472862
,,,,,2455,wind,0,39739991,29443504
,,,,,13432,wind,0,39791320,29409407
,,,,,2156,wind,0,39836392,29371999
,,,,,14553,wind,0,39855620,29360212
,,,,,13245,solar,0,40342495,29270763
,,,,,10842,wind,0,40378546,29246373
,,,,,10223,wind,-2,40378546,29246373
,,,,,11931,wind,0,40459395,29191472
,,,,,13144,wind,0,40489010,29171472
,,,,,12953,wind,0,40533766,29143364
,,,,,11141,solar,0,41008386,29055570
,,,,,7051,wind,0,41011505,29053063
,,,,,9323,solar,-2,41011505,29053063
,,,,,13761,wind,0,41040657,29034827
,,,,,15021,wind,0,41074213,29012647
,,,,,10848,solar,0,41547408,28925312
,,,,,5843,wind,0,41597168,28886106
,,,,,15219,wind,-2,41597168,28886106
,,,,,17555,wind,0,41640409,28857002
,,,,,12021,wind,0,41705382,28812896
,,,,,13822,wind,0,41769683,28770143
,,,,,12746,wind,0,41813178,28740659
,,,,,9828,solar,0,42308033,28672866
,,,,,8140,wind,0,42338589,28652657
,,,,,5927,wind,0,42372243,28627695
,,,,,5427,wind,0,42388347,28615400
,,,,,6427,wind,0,42432746,28582651
,,,,,12761,wind,0,42454174,28570925
,,,,,7868,solar,0,42964989,28511942
,,,,,4739,wind,0,43004921,28479236
,,,,,15735,solar,0,43498541,28418108
,,,,,8531,wind,0,43544353,28387779
,,,,,15649,solar,0,44039588,28324418
,,,,,3257,wind,0,44076243,28295601
,,,,,14441,solar,0,44570243,28233815
,,,,,11432,wind,0,44687376,28160938
,,,,,9028,wind,-2,44687376,28160938
,,,,,9028,wind,-2,44687376,28160938
,,,,,13843,wind,0,44696116,28156113
,,,,,11967,solar,0,45205411,28093696
,,,,,11553,wind,-2,45205411,28093696
,,,,,11052,wind,0,45242073,28072978
,,,,,3347,solar,0,45717738,28025060
,,,,,6022,wind,0,45750348,28000851
,,,,,15726,solar,0,46247103,27938203
,,,,,8768,solar,0,46755923,27878768
,,,,,4350,solar,0,47243558,27830312
,,,,,14332,wind,0,47269206,27814986
,,,,,14430,wind,0,47314513,27787575
,,,,,10235,wind,0,47416300,27720205
,,,,,14744,wind,0,47427691,27713717
,,,,,5843,wind,-2,47427691,27713717
,,,,,10953,solar,0,47909151,27656038
,,,,,3446,wind,0,47944634,27626834
,,,,,10321,solar,0,48481004,27562221
,,,,,14719,wind,0,48521126,27535508
,,,,,11553,solar,-2,48521126,27535508
,,,,,6549,wind,0,48552354,27514230
,,,,,5727,wind,0,48615320,27467965
,,,,,18353,wind,0,48687529,27423230
,,,,,5131,solar,0,49168514,27371236
,,,,,12145,wind,0,49216019,27341805
,,,,,3028,wind,0,49243440,27318932
,,,,,7534,wind,0,49302439,27275548
,,,,,3842,wind,0,49345495,27240366
,,,,,13456,solar,0,49834080,27178724
,,,,,3644,wind,0,49869592,27149497
,,,,,7548,solar,0,50354282,27111366
,,,,,15434,wind,0,50400079,27085338
,,,,,13221,wind,0,50422258,27072593
,,,,,12961,solar,0,50920343,27039170
,,,,,7939,wind,0,50939056,27025595
,,,,,2740,solar,0,51429066,26997914
,,,,,5241,wind,0,51438122,26989770
,,,,,15221,solar,-2,51438122,26989770
,,,,,10218,solar,0,51986082,26955216
,,,,,3257,wind,-2,51986082,26955216
,,,,,8550,wind,0,52008051,26942619
,,,,,1855,solar,0,52512406,26914203
,,,,,14435,wind,0,52536935,26900466
,,,,,7442,wind,0,52542762,26895740
,,,,,15649,solar,-2,52542762,26895740
,,,,,4355,wind,0,52581712,26866876
,,,,,6427,wind,-2,52581712,26866876
,,,,,3471,wind,0,52674202,26799093
,,,,,13826,wind,0,52796666,26729050
,,,,,11141,solar,-2,52796666,26729050
,,,,,3756,solar,0,53291901,26701872
,,,,,10426,wind,0,53349548,26665907
,,,,,4721,wind,0,53399914,26626688
,,,,,17847,solar,0,53894199,26593687
,,,,,9862,wind,0,53925163,26575769
,,,,,6747,wind,0,53936597,26567149
,,,,,2855,wind,0,53965311,26545595
,,,,,14727,wind,0,53994390,26529221
,,,,,7318,wind,0,54062257,26485091
,,,,,11451,solar,0,54540107,26453959
,,,,,9819,solar,0,55084552,26419520
,,,,,5938,wind,0,55164307,26363726
,,,,,11529,wind,0,55272149,26300626
,,,,,7441,wind,0,55289089,26288272
,,,,,2939,wind,0,55324345,26260448
,,,,,8149,wind,0,55378761,26228745
,,,,,5427,wind,-2,55378761,26228745
,,,,,15959,wind,0,55418212,26205872
,,,,,9226,wind,0,55444052,26189758
,,,,,3870,wind,-2,55444052,26189758
,,,,,11451,solar,-2,55444052,26189758
,,,,,12751,wind,0,55483982,26168658
,,,,,13349,wind,0,55534931,26141378
,,,,,15035,wind,0,55552404,26131737
,,,,,17750,solar,0,56020659,26101319
,,,,,10635,solar,0,56498889,26069600
,,,,,10235,wind,-2,56498889,26069600
,,,,,14636,wind,0,56512970,26061942
,,,,,12846,wind,0,56547923,26041639
,,,,,2634,wind,-2,56547923,26041639
,,,,,13937,solar,0,57030618,26010598
,,,,,10134,wind,0,57044464,26001955
,,,,,10831,wind,0,57109732,25963836
,,,,,7127,wind,0,57179496,25914972
,,,,,10132,wind,0,57218705,25890526
5,83.85539062950505,-1942541.8194362614,25,0.8671800006249999,,,,,
,,,,,13221,wind,0,22178,57165321
,,,,,13549,solar,0,502498,56685001
,,,,,1957,wind,0,555589,56631910
,,,,,15336,wind,0,587604,56599895
,,,,,15731,solar,0,1078469,56109030
,,,,,5248,solar,0,1566389,55621110
,,,,,4259,wind,0,1655400,55532099
,,,,,8648,wind,0,1684196,55503303
,,,,,14659,wind,0,1713643,55473856
