Episode,Total Reward,Total Cost,Invalid Actions,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,,,5332,wind,0,44472741,26971795
,,,,,12250,wind,0,44498060,26957734
,,,,,10526,wind,0,44540689,26929532
,,,,,10433,wind,0,44651602,26856103
,,,,,3661,solar,-2,44651602,26856103
,,,,,15335,solar,0,45147502,26794517
,,,,,10640,solar,-2,45147502,26794517
,,,,,15538,wind,0,45171075,26780487
,,,,,13253,wind,-2,45171075,26780487
,,,,,17852,solar,0,45647595,26720508
,,,,,6345,wind,-2,45647595,26720508
,,,,,11916,solar,-2,45647595,26720508
,,,,,11655,wind,-2,45647595,26720508
,,,,,11954,wind,0,45665768,26710688
,,,,,10129,wind,0,45752265,26653428
,,,,,6138,wind,-2,45752265,26653428
,,,,,16659,solar,0,46251775,26592310
,,,,,3553,wind,0,46292086,26560695
,,,,,12331,wind,0,46361925,26517327
,,,,,5437,wind,0,46392995,26494220
,,,,,3733,wind,0,46426770,26466356
,,,,,6951,wind,0,46445473,26453558
,,,,,4541,wind,-2,46445473,26453558
,,,,,9324,solar,0,46968733,26389824
,,,,,4725,wind,0,47003682,26361038
,,,,,3136,wind,0,47024389,26343418
,,,,,11529,wind,0,47132230,26276350
,,,,,2929,solar,-2,47132230,26276350
,,,,,15628,wind,0,47185330,26244158
,,,,,15035,wind,0,47202804,26233897
,,,,,1653,wind,0,47236344,26206294
,,,,,12065,solar,0,47742789,26143813
,,,,,6736,wind,0,47768557,26124535
,,,,,7467,wind,0,47812638,26094540
,,,,,5455,wind,-2,47812638,26094540
,,,,,13148,wind,0,47846511,26073644
,,,,,10540,wind,0,47930712,26017897
,,,,,6339,wind,-2,47930712,26017897
,,,,,15531,solar,-2,47930712,26017897
,,,,,12625,wind,0,48002501,25973317
,,,,,3923,solar,0,48532316,25916807
,,,,,15841,wind,0,48558101,25901395
,,,,,8045,wind,-2,48558101,25901395
,,,,,17157,wind,0,48614395,25866567
,,,,,12342,wind,0,48664236,25835674
,,,,,15456,wind,-2,48664236,25835674
,,,,,10343,wind,-2,48664236,25835674
,,,,,5819,solar,-2,48664236,25835674
,,,,,9743,wind,0,48751572,25777863
,,,,,11640,wind,0,48773870,25764254
,,,,,12321,wind,0,48826419,25731665
,,,,,11042,wind,0,48885878,25694781
,,,,,9531,wind,0,48937198,25660820
,,,,,5321,solar,0,49478033,25600265
,,,,,10529,wind,0,49561909,25544733
,,,,,16033,wind,-2,49561909,25544733
,,,,,18056,solar,0,50068259,25482792
,,,,,11619,solar,-2,50068259,25482792
,,,,,8748,wind,0,50102126,25460374
,,,,,5944,wind,0,50185966,25398839
,,,,,3160,wind,0,50230531,25363960
,,,,,10253,solar,0,50714651,25314722
,,,,,5345,wind,-2,50714651,25314722
,,,,,11547,solar,0,51191266,25283331
,,,,,14437,wind,0,51207536,25274396
,,,,,5843,wind,0,51257296,25239447
,,,,,4255,wind,0,51285405,25218332
,,,,,6740,wind,0,51316112,25196517
,,,,,7351,wind,0,51331649,25186500
,,,,,11434,wind,0,51402081,25145346
,,,,,9553,wind,0,51426897,25131074
,,,,,7032,wind,0,51511020,25072223
,,,,,16759,wind,0,51567496,25039415
,,,,,6427,wind,0,51611895,25008184
,,,,,4327,solar,0,52126415,24977617
,,,,,14441,wind,0,52136487,24972280
,,,,,12531,wind,0,52168610,24953649
,,,,,2460,solar,-2,52168610,24953649
,,,,,2951,wind,0,52205644,24926160
,,,,,10517,solar,0,52754934,24891521
,,,,,1756,wind,-2,52754934,24891521
,,,,,15537,wind,-2,52754934,24891521
,,,,,12239,wind,0,52792323,24869774
,,,,,15724,solar,0,53292688,24838209
,,,,,8352,wind,0,53317737,24823800
,,,,,3329,wind,0,53349000,24798959
,,,,,15235,wind,0,53376268,24783620
,,,,,2649,wind,-2,53376268,24783620
,,,,,4818,wind,0,53431590,24746198
,,,,,14626,solar,0,53908205,24715093
,,,,,3571,wind,0,54010551,24640160
,,,,,16632,solar,0,54539321,24607226
,,,,,3622,wind,0,54587618,24569571
,,,,,16944,wind,0,54618929,24550724
,,,,,10238,wind,-2,54618929,24550724
,,,,,13357,wind,0,54639719,24540040
,,,,,10124,solar,0,55159939,24505677
,,,,,5649,solar,-2,55159939,24505677
,,,,,3155,wind,0,55195815,24479012
,,,,,15725,solar,0,55693615,24447609
,,,,,17855,wind,0,55770175,24403062
,,,,,11240,wind,0,55809577,24380126
,,,,,12734,wind,0,55848534,24357452
,,,,,5130,solar,0,56338164,24327702
,,,,,10144,wind,-2,56338164,24327702
,,,,,11446,wind,0,56379991,24303341
,,,,,3543,wind,0,56439428,24257200
,,,,,14125,wind,0,56484518,24231582
,,,,,14718,solar,0,57019178,24197214
,,,,,17952,solar,0,57506623,24165551
54,108.89000407439856,-2152081.0541327894,55,0.1513378665188733,,,,,
,,,,,15935,solar,0,495995,56691504
,,,,,3460,wind,0,529369,56658130
,,,,,8219,wind,0,566309,56621190
,,,,,18053,solar,0,1064489,56123010
,,,,,12850,wind,0,1132430,56055069
,,,,,15660,wind,0,1173601,56013898
,,,,,15421,wind,0,1224867,55962632
,,,,,17843,wind,0,1258885,55928614
,,,,,12032,wind,0,1312155,55875344
,,,,,14462,solar,0,1816415,55371084
,,,,,14344,solar,0,2314785,54872714
,,,,,6549,wind,0,2346013,54841486
,,,,,7344,solar,0,2821583,54365916
,,,,,3921,wind,0,2873383,54314116
,,,,,6627,wind,0,2950593,54236906
,,,,,9648,solar,0,3412673,53774826
,,,,,10239,solar,0,3882543,53304956
,,,,,8745,wind,0,3950232,53237267
,,,,,13023,wind,0,3984400,53203099
,,,,,10144,wind,0,4052173,53135326
,,,,,12145,wind,0,4099678,53087821
,,,,,9747,wind,0,4100290,53087209
,,,,,7441,wind,0,4117230,53070269
,,,,,1756,wind,0,4161499,53026000
,,,,,12738,solar,0,4655024,52532475
,,,,,3047,wind,0,4669513,52517986
,,,,,11835,wind,0,4709986,52477513
,,,,,5229,wind,0,4778033,52409466
,,,,,7451,wind,0,4778033,52409466
,,,,,12924,wind,0,4824210,52363289
,,,,,11430,wind,0,4936864,52250635
,,,,,4146,wind,0,4962156,52225343
,,,,,11754,wind,0,5009476,52178023
,,,,,2554,wind,0,5042398,52145101
,,,,,7567,solar,0,5551313,51636186
,,,,,11551,solar,0,6030683,51156816
,,,,,11040,wind,0,6143358,51044141
,,,,,13837,wind,0,6166573,51020926
,,,,,5237,wind,0,6232525,50954974
,,,,,6130,wind,0,6245992,50941507
,,,,,14719,wind,0,6286114,50901385
,,,,,6125,solar,0,6799304,50388195
,,,,,12335,solar,0,7283994,49903505
,,,,,3060,wind,0,7328976,49858523
,,,,,11425,solar,0,7835231,49352268
,,,,,5726,wind,0,7954788,49232711
,,,,,2569,wind,0,8067241,49120258
,,,,,9746,wind,0,8072027,49115472
,,,,,17444,solar,0,8575432,48612067
,,,,,8040,solar,0,9043592,48143907
,,,,,15227,solar,0,9520872,47666627
,,,,,10718,wind,0,9590822,47596677
,,,,,7734,wind,0,9612269,47575230
,,,,,16436,wind,0,9641044,47546455
,,,,,7522,wind,0,9656717,47530782
,,,,,16052,wind,0,9722538,47464961
,,,,,7621,solar,0,10262708,46924791
,,,,,10322,solar,0,10794043,46393456
,,,,,11930,wind,0,10830213,46357286
,,,,,3162,solar,0,11331908,45855591
,,,,,10852,wind,0,11360479,45827020
,,,,,12146,solar,0,11844314,45343185
,,,,,5722,solar,0,12384579,44802920
,,,,,2833,solar,0,12876584,44310915
,,,,,14519,wind,0,12917582,44269917
,,,,,8446,wind,0,12964853,44222646
,,,,,14532,solar,0,13430163,43757336
,,,,,11730,solar,0,13925873,43261626
,,,,,9963,solar,0,14429753,42757746
,,,,,5149,solar,0,14919383,42268116
,,,,,3852,wind,0,14942355,42245144
,,,,,15137,wind,0,14966617,42220882
,,,,,4741,wind,0,14998591,42188908
,,,,,15032,solar,0,15483566,41703933
,,,,,10266,wind,0,15524973,41662526
,,,,,11048,wind,0,15587049,41600450
,,,,,8249,wind,0,15612207,41575292
,,,,,9844,wind,0,15621199,41566300
,,,,,13964,wind,0,15660613,41526886
,,,,,16255,wind,0,15688660,41498839
,,,,,6231,wind,0,15696651,41490848
,,,,,10930,wind,0,15760491,41427008
,,,,,2958,solar,0,16253921,40933578
,,,,,9349,wind,0,16294269,40893230
,,,,,13050,wind,0,16300649,40886850
,,,,,11948,solar,0,16777644,40409855
,,,,,7119,wind,0,16812333,40375166
,,,,,12047,wind,0,16855154,40332345
,,,,,5240,wind,0,16877033,40310466
,,,,,4459,solar,0,17378633,39808866
,,,,,10530,wind,0,17473826,39713673
,,,,,3327,solar,0,17979321,39208178
,,,,,2755,wind,0,18018792,39168707
,,,,,10644,wind,0,18091580,39095919
,,,,,5521,solar,0,18632700,38554799
,,,,,13316,solar,0,19185315,38002184
,,,,,7625,solar,0,19691570,37527487
,,,,,11347,wind,0,19750149,37474837
,,,,,12934,wind,0,19782769,37445566
,,,,,13848,wind,0,19803535,37427134
,,,,,7624,wind,0,19839644,37393208
,,,,,2846,wind,0,19876523,37357714
,,,,,4821,wind,0,19921896,37314145
,,,,,5148,wind,0,20010919,37228894
,,,,,2872,wind,0,20101450,37143508
,,,,,13934,wind,0,20142429,37106930
,,,,,3057,wind,0,20171734,37079166
,,,,,13462,wind,0,20197185,37056851
,,,,,4445,solar,0,20671140,36728701
,,,,,7350,wind,0,20691556,36709963
,,,,,2955,wind,0,20722299,36680852
,,,,,7633,wind,0,20785336,36621731
,,,,,10151,wind,0,20811418,36598361
,,,,,4027,solar,0,21323373,36234352
,,,,,5948,solar,0,21807398,35933653
,,,,,4649,wind,0,21837803,35905483
,,,,,11157,wind,0,21868729,35879771
,,,,,11530,wind,0,22039166,35741406
,,,,,7726,wind,0,22078278,35706835
,,,,,13029,wind,0,22154688,35645106
,,,,,15334,solar,0,22646408,35409412
,,,,,8928,wind,0,22681200,35380305
,,,,,14143,solar,0,23173490,35144996
,,,,,8252,wind,0,23207537,35117502
,,,,,6348,wind,0,23269100,35063289
,,,,,13147,solar,0,23751320,34834197
,,,,,13818,wind,0,23794117,34798600
,,,,,9633,wind,0,23825656,34772228
,,,,,15459,solar,0,24334286,34528200
,,,,,13032,solar,0,24831326,34290352
,,,,,5337,solar,0,25301956,34083130
,,,,,7543,wind,0,25314023,34072220
,,,,,14022,wind,0,25486490,33940928
,,,,,3530,solar,0,25982010,33768284
,,,,,17143,wind,0,26003991,33751150
,,,,,13854,wind,0,26032533,33730375
,,,,,3622,solar,0,26562538,33545417
,,,,,11027,wind,0,26616941,33503460
,,,,,7045,solar,0,27096026,33336580
,,,,,13749,wind,0,27109810,33326829
,,,,,3161,solar,0,27607800,33176713
,,,,,4054,solar,0,28100565,33060697
,,,,,10022,wind,0,28151164,33022669
,,,,,16043,solar,0,28657514,32884098
,,,,,14025,wind,0,28669319,32876161
,,,,,13357,solar,0,29159234,32739083
,,,,,14119,wind,0,29205203,32704611
,,,,,16631,wind,0,29254877,32668401
,,,,,11427,wind,0,29332640,32612812
,,,,,5345,wind,0,29358864,32591172
,,,,,7345,wind,0,29362466,32587850
,,,,,11640,wind,0,29384764,32572093
,,,,,2928,wind,0,29409774,32549623
,,,,,12861,wind,0,29433866,32533830
,,,,,15729,solar,0,29926821,32398311
,,,,,4719,wind,0,29974709,32360456
,,,,,7130,wind,0,30015060,32327478
,,,,,5454,wind,0,30058983,32293879
,,,,,8121,wind,0,30089744,32270763
,,,,,4542,wind,0,30105806,32255894
,,,,,17641,wind,0,30143471,32228476
,,,,,9449,wind,0,30158820,32217702
,,,,,16045,wind,0,30218663,32174026
,,,,,12045,solar,0,30699363,32044277
,,,,,4944,wind,0,30771460,31981466
,,,,,5436,solar,0,31236295,31867972
,,,,,8749,solar,0,31703695,31746322
,,,,,18054,wind,0,31768542,31700224
,,,,,12840,solar,0,32262162,31567142
,,,,,10543,wind,0,32337245,31510731
,,,,,4026,solar,0,32854805,31383804
,,,,,7334,solar,0,33306245,31266426
,,,,,4359,wind,0,33378714,31205469
,,,,,11455,solar,0,33864069,31075765
,,,,,5458,wind,0,33926798,31027796
,,,,,6049,wind,0,33968580,30995825
,,,,,3623,solar,0,34496305,30866423
,,,,,9366,wind,0,34537887,30836681
,,,,,9024,solar,0,35062192,30696413
,,,,,12946,wind,0,35103345,30667052
,,,,,12423,wind,0,35145150,30637225
,,,,,5165,solar,0,35650360,30548276
,,,,,8845,wind,0,35696087,30515502
,,,,,13761,wind,0,35725239,30497265
,,,,,9548,wind,0,35760460,30472012
,,,,,12147,wind,0,35806277,30440951
,,,,,15860,wind,0,35850280,30413131
,,,,,10345,wind,0,35929607,30356318
,,,,,11547,solar,0,36406222,30267726
,,,,,8631,wind,0,36477303,30216831
,,,,,3746,wind,0,36542528,30161602
,,,,,12035,solar,0,37020378,30073228
,,,,,10847,wind,0,37088823,30026749
,,,,,9447,solar,0,37548718,29943014
,,,,,7836,wind,0,37618729,29888009
,,,,,13819,solar,0,38146549,29789612
,,,,,10438,solar,0,38617559,29701786
,,,,,3331,solar,0,39110039,29618160
,,,,,11142,wind,0,39204720,29553840
,,,,,2844,wind,0,39226412,29534646
,,,,,12261,solar,0,39723072,29443562
,,,,,12060,solar,0,40215742,29353211
,,,,,16035,wind,0,40250717,29329000
,,,,,5237,wind,-2,40250717,29329000
,,,,,6238,solar,0,40729042,29244959
,,,,,4833,wind,0,40845767,29146592
,,,,,5839,wind,0,40890320,29111449
,,,,,7519,wind,0,40938110,29076289
,,,,,10426,wind,0,40995757,29035011
,,,,,12853,solar,0,41480447,28957156
,,,,,14920,solar,0,41994302,28892161
,,,,,11753,wind,0,42032624,28870486
,,,,,2556,wind,0,42072480,28837893
,,,,,14530,solar,0,42531805,28779152
,,,,,14727,solar,0,43002815,28719454
,,,,,10651,wind,0,43044204,28696008
,,,,,7830,wind,0,43060658,28683462
,,,,,16646,wind,0,43095029,28661471
,,,,,10926,solar,0,43604229,28597810
,,,,,10843,solar,0,44078754,28540009
,,,,,6045,wind,0,44129434,28502678
,,,,,6664,solar,0,44633124,28445086
,,,,,7930,wind,0,44696413,28398583
,,,,,10045,wind,0,44761598,28355431
,,,,,12621,wind,0,44864299,28291589
,,,,,14240,wind,0,44871117,28287961
,,,,,2930,wind,0,44900975,28263166
,,,,,11342,wind,0,44960807,28226051
,,,,,3329,solar,0,45459841,28175036
,,,,,7740,solar,0,45924107,28122954
,,,,,14751,wind,0,45976707,28092839
,,,,,6256,wind,0,46015159,28066662
,,,,,10046,wind,0,46101430,28009550
,,,,,2828,wind,0,46126749,27988318
,,,,,2946,solar,0,46612199,27939788
,,,,,3136,wind,0,46632906,27922167
,,,,,10366,wind,0,46670426,27898881
,,,,,11916,wind,0,46748697,27846301
,,,,,2152,wind,0,46805082,27800629
,,,,,13851,solar,0,47290341,27740106
,,,,,12146,solar,-2,47290341,27740106
,,,,,3624,wind,0,47327969,27709215
,,,,,12951,wind,0,47367801,27686668
,,,,,13257,wind,0,47391885,27673345
,,,,,15841,wind,0,47417670,27657934
,,,,,14362,wind,0,47447254,27641288
,,,,,8019,wind,0,47478999,27620382
,,,,,10130,wind,0,47546467,27575717
,,,,,4340,solar,0,48014437,27527776
,,,,,14136,wind,0,48014986,27527674
,,,,,5144,wind,0,48028480,27515680
,,,,,5455,wind,0,48076216,27483211
,,,,,3455,solar,0,48568031,27433837
,,,,,10821,wind,0,48631586,27394392
,,,,,7342,wind,0,48658632,27374193
,,,,,10338,wind,0,48740434,27320045
,,,,,4749,wind,0,48783765,27286110
,,,,,4022,solar,0,49315860,27228662
,,,,,9965,wind,0,49363006,27199337
,,,,,2345,wind,0,49400049,27167404
,,,,,3621,wind,0,49452210,27125020
,,,,,14951,wind,0,49480902,27108895
,,,,,4728,wind,0,49550598,27052542
,,,,,10031,wind,0,49715080,26943635
,,,,,18047,wind,0,49780405,26901738
,,,,,5248,solar,0,50268325,26850916
,,,,,11954,wind,0,50286498,26841096
,,,,,7119,wind,-2,50286498,26841096
,,,,,2154,solar,0,50787908,26788954
,,,,,15230,wind,0,50823893,26767239
,,,,,4449,solar,0,51309723,26719113
,,,,,1656,solar,0,51816928,26690536
,,,,,2931,wind,0,51845055,26668058
,,,,,6424,solar,0,52365560,26635486
,,,,,1556,wind,0,52412034,26599869
,,,,,10936,solar,0,52891309,26568094
,,,,,5132,wind,0,53012547,26474735
,,,,,12119,wind,0,53093977,26423315
,,,,,11054,wind,0,53120804,26409380
,,,,,15659,solar,0,53631524,26377371
,,,,,2954,solar,0,54122389,26349543
,,,,,13957,wind,0,54151666,26334138
,,,,,10451,wind,0,54217293,26295867
,,,,,11967,wind,0,54259357,26273609
,,,,,15221,solar,0,54764852,26240969
,,,,,9838,wind,0,54940760,26131235
,,,,,8348,wind,0,55026169,26077932
,,,,,12435,wind,0,55067022,26054141
,,,,,15531,solar,0,55552472,26023537
,,,,,13736,solar,0,56034882,25992514
,,,,,2252,solar,0,56535817,25964167
,,,,,13725,solar,0,57020317,25932377
,,,,,9962,wind,0,57051636,25914249
,,,,,12847,wind,0,57084970,25894903
,,,,,2570,solar,0,57606995,25864947
55,86.5923900843529,-1981965.5674124677,3,0.14604104119071273,,,,,
,,,,,12159,wind,0,28979,57158520
,,,,,8850,solar,0,499514,56687985
,,,,,12134,wind,0,517235,56670264
,,,,,13224,wind,0,691939,56495560
,,,,,4821,wind,0,737312,56450187
,,,,,7718,wind,0,764119,56423380
,,,,,14745,wind,0,774370,56413129
,,,,,16255,wind,0,802418,56385081
,,,,,10431,wind,0,968638,56218861
,,,,,14655,solar,0,1459883,55727616
,,,,,15631,wind,0,1494418,55693081
,,,,,3241,wind,0,1530094,55657405
,,,,,2951,wind,0,1567128,55620371
,,,,,12120,solar,0,2104828,55082671
,,,,,14531,wind,0,2121981,55065518
,,,,,15333,wind,0,2163501,55023998
,,,,,14719,wind,0,2203624,54983875
,,,,,15836,solar,0,2700854,54486645
,,,,,12523,solar,0,3219744,53967755
,,,,,7847,wind,0,3246416,53941083
,,,,,14745,wind,-2,3246416,53941083
,,,,,8352,wind,0,3271465,53916034
,,,,,16255,wind,-2,3271465,53916034
,,,,,2951,wind,-2,3271465,53916034
,,,,,4444,wind,0,3302864,53884635
,,,,,2951,wind,-2,3302864,53884635
,,,,,13725,solar,0,3787364,53400135
,,,,,5454,solar,0,4279274,52908225
,,,,,15840,wind,0,4308958,52878541
,,,,,11048,wind,0,4371033,52816466
,,,,,9553,wind,0,4395849,52791650
,,,,,11031,wind,0,4461219,52726280
,,,,,3160,wind,0,4505784,52681715
,,,,,2951,wind,-2,4505784,52681715
,,,,,7424,wind,0,4523278,52664221
,,,,,14745,wind,-2,4523278,52664221
,,,,,10431,wind,-2,4523278,52664221
,,,,,8352,wind,-2,4523278,52664221
,,,,,2929,wind,0,4551115,52636384
,,,,,5454,solar,-2,4551115,52636384
,,,,,10059,solar,0,5049010,52138489
,,,,,17852,solar,0,5525530,51661969
,,,,,5642,wind,0,5597442,51590057
,,,,,4343,solar,0,6074057,51113442
,,,,,11132,wind,0,6271939,50915560
,,,,,16255,wind,-2,6271939,50915560
,,,,,12523,solar,-2,6271939,50915560
,,,,,11134,wind,0,6387734,50799765
,,,,,6146,wind,0,6428158,50759341
,,,,,3847,wind,0,6454290,50733209
,,,,,11929,wind,0,6501892,50685607
,,,,,4046,wind,0,6524138,50663361
,,,,,13322,wind,0,6567455,50620044
,,,,,4444,wind,-2,6567455,50620044
,,,,,15725,wind,0,6603923,50583576
,,,,,7847,wind,-2,6603923,50583576
,,,,,2951,wind,-2,6603923,50583576
,,,,,6138,wind,0,6643981,50543518
,,,,,1557,solar,0,7153086,50034413
,,,,,17742,wind,0,7184287,50003212
,,,,,6335,wind,0,7268991,49918508
,,,,,13725,solar,-2,7268991,49918508
,,,,,9962,wind,0,7300309,49887190
,,,,,5422,wind,0,7335567,49851932
,,,,,15549,solar,0,7829092,49358407
,,,,,10115,solar,0,8382182,48805317
,,,,,9048,wind,0,8393821,48793678
,,,,,10618,solar,0,8939976,48247523
,,,,,11041,wind,0,9032751,48154748
,,,,,10719,solar,0,9576626,47610873
,,,,,11134,wind,-2,9576626,47610873
,,,,,8352,wind,-2,9576626,47610873
,,,,,8130,wind,0,9598293,47589206
,,,,,14745,wind,-2,9598293,47589206
,,,,,16255,wind,-2,9598293,47589206
,,,,,2649,wind,0,9625644,47561855
,,,,,5720,wind,0,9657133,47530366
,,,,,12939,solar,0,10152083,47035416
,,,,,5434,wind,0,10216434,46971065
,,,,,5468,wind,0,10285021,46902478
,,,,,9653,wind,0,10313501,46873998
,,,,,17143,solar,0,10820041,46367458
,,,,,6667,wind,0,10866962,46320537
,,,,,13060,solar,0,11362862,45824637
,,,,,6030,wind,0,11465110,45722389
,,,,,14843,wind,0,11488703,45698796
,,,,,2150,wind,0,11525499,45662000
,,,,,10029,wind,0,11613760,45573739
,,,,,12135,solar,0,12096740,45090759
,,,,,10921,solar,0,12628265,44559234
,,,,,18054,wind,0,12693113,44494386
,,,,,9129,wind,0,12725669,44461830
,,,,,3047,wind,0,12740158,44447341
,,,,,8845,wind,0,12785885,44401614
,,,,,10439,solar,0,13257655,43929844
,,,,,3130,wind,0,13286440,43901059
,,,,,12335,solar,0,13771130,43416369
,,,,,12248,wind,0,13776864,43410635
,,,,,13963,solar,0,14280839,42906660
,,,,,2931,wind,0,14308966,42878533
,,,,,7929,wind,0,14330161,42857338
,,,,,18052,solar,0,14828721,42358778
,,,,,3625,wind,0,14872750,42314749
,,,,,11027,wind,0,14927152,42260347
,,,,,7451,wind,0,14927152,42260347
,,,,,4839,wind,0,14958691,42228808
,,,,,2832,wind,0,14986258,42201241
,,,,,13362,wind,0,15011735,42175764
,,,,,14240,wind,0,15018553,42168946
,,,,,13749,wind,0,15032337,42155162
,,,,,11753,wind,0,15070660,42116839
,,,,,11427,wind,0,15148423,42039076
,,,,,3160,wind,-2,15148423,42039076
,,,,,10033,wind,0,15245384,41942115
,,,,,15045,wind,0,15263847,41923652
,,,,,4146,wind,0,15289138,41898361
,,,,,10253,wind,0,15318911,41868588
,,,,,12219,wind,0,15382766,41804733
,,,,,15839,solar,0,15890161,41297338
,,,,,8053,solar,0,16369151,40818348
,,,,,15735,wind,0,16413929,40773570
,,,,,13061,wind,0,16435850,40751649
,,,,,2556,wind,0,16475706,40711793
,,,,,7519,wind,0,16523495,40664004
,,,,,15860,wind,0,16567499,40620000
,,,,,14057,wind,0,16595778,40591721
,,,,,5237,wind,0,16661730,40525769
,,,,,10322,solar,0,17193065,39994434
,,,,,11930,wind,0,17229234,39958265
,,,,,8125,wind,0,17256344,39931155
,,,,,4325,wind,0,17299955,39887544
,,,,,6527,wind,0,17356159,39831340
,,,,,13553,solar,0,17841514,39345985
,,,,,11557,solar,0,18330099,38857400
,,,,,13355,wind,0,18360573,38826926
,,,,,17852,solar,-2,18360573,38826926
,,,,,11237,wind,0,18410478,38777021
,,,,,9738,solar,0,18867048,38320451
,,,,,10366,wind,0,18904568,38282931
,,,,,5541,wind,0,18933328,38254171
,,,,,11031,wind,-2,18933328,38254171
,,,,,9553,wind,-2,18933328,38254171
,,,,,14119,wind,0,18979298,38208201
,,,,,3359,wind,0,19015254,38172245
,,,,,12640,wind,0,19074033,38113466
,,,,,6041,wind,0,19102974,38084525
,,,,,7441,wind,0,19119914,38067585
,,,,,5229,wind,0,19187961,37999538
,,,,,10438,solar,0,19658971,37528528
,,,,,2255,wind,0,19718788,37468711
,,,,,15230,wind,0,19754773,37432726
,,,,,13952,wind,0,19783941,37403558
,,,,,9648,wind,0,19792992,37394507
,,,,,2753,wind,0,19823242,37364257
,,,,,10539,wind,0,19929138,37258361
,,,,,10047,wind,0,20025392,37162107
,,,,,18053,wind,0,20065402,37122097
,,,,,2528,wind,0,20092236,37095263
,,,,,4337,wind,0,20115504,37071995
,,,,,16740,solar,0,20627744,36559755
,,,,,9247,solar,0,21076619,36110880
,,,,,5726,wind,0,21196176,35994649
,,,,,2750,wind,0,21223066,35968520
,,,,,2722,solar,0,21749461,35580450
,,,,,3033,solar,0,22238996,35233689
,,,,,3931,solar,0,22729386,34904703
,,,,,7522,wind,0,22745059,34890015
,,,,,2569,wind,0,22857512,34785734
,,,,,10642,wind,0,22967631,34690802
,,,,,13623,solar,0,23460206,34430487
,,,,,9746,wind,0,23464993,34426426
,,,,,6125,solar,0,23978183,34186323
,,,,,7734,wind,0,23999630,34167169
,,,,,13059,solar,0,24493915,33926385
,,,,,14432,wind,0,24507631,33915696
,,,,,12920,wind,0,24554177,33876766
,,,,,7736,solar,0,25018252,33662039
,,,,,8649,wind,0,25048576,33637567
,,,,,3058,solar,0,25542576,33420613
,,,,,7567,solar,0,26051491,33194699
,,,,,16052,wind,0,26117312,33144272
,,,,,11040,wind,0,26229987,33057308
,,,,,12262,solar,0,26729497,32875400
,,,,,10333,wind,0,26806897,32813290
,,,,,11552,wind,0,26850825,32781254
,,,,,5822,wind,0,26904052,32735508
,,,,,4938,wind,0,26932503,32709321
,,,,,6348,wind,0,26994065,32656496
,,,,,4920,solar,0,27534140,32467270
,,,,,4128,wind,0,27582188,32423743
,,,,,8045,wind,0,27759220,32281813
,,,,,4053,wind,0,27786441,32257884
,,,,,7045,wind,0,27786441,32257884
,,,,,5337,solar,0,28257071,32090841
,,,,,11835,wind,0,28297544,32059656
,,,,,8446,wind,0,28344814,32021691
,,,,,2554,wind,0,28377737,31992397
,,,,,10823,wind,0,28454888,31932884
,,,,,12324,wind,0,28492101,31904244
,,,,,4454,wind,0,28525051,31875420
,,,,,11425,solar,0,29031306,31726648
,,,,,12744,solar,0,29521411,31594908
,,,,,3930,wind,0,29575094,31547947
,,,,,10718,wind,0,29645044,31495115
,,,,,4741,wind,0,29677018,31466728
,,,,,3060,wind,0,29722000,31428703
,,,,,5343,wind,0,29764818,31393745
,,,,,8047,wind,0,29818825,31353179
,,,,,8749,solar,0,30286225,31231529
,,,,,9025,wind,0,30322107,31204553
,,,,,5534,wind,0,30380880,31156723
,,,,,8768,solar,0,30889700,31023600
,,,,,14719,wind,-2,30889700,31023600
,,,,,9748,wind,0,30915653,31004094
,,,,,13937,wind,0,30937140,30989276
,,,,,12319,wind,0,31004893,30938095
,,,,,12534,wind,0,31020138,30927431
,,,,,9734,wind,0,31052797,30902880
,,,,,6768,wind,0,31105632,30862449
,,,,,11730,solar,0,31601342,30726419
,,,,,12646,wind,0,31641484,30697785
,,,,,5734,solar,0,32110119,30578109
,,,,,13837,wind,0,32133334,30562057
,,,,,4547,wind,0,32150521,30546218
,,,,,2846,wind,0,32187400,30513646
,,,,,12333,wind,0,32200365,30504621
,,,,,10124,solar,0,32720585,30363053
,,,,,13415,solar,0,33273010,30212896
,,,,,3745,wind,0,33331257,30162026
,,,,,10928,wind,0,33396200,30115610
,,,,,4744,solar,0,33872530,30005991
,,,,,9953,wind,0,33883273,29998537
,,,,,17843,wind,0,33917290,29973761
,,,,,11844,solar,0,34396090,29844973
,,,,,1557,solar,-2,34396090,29844973
,,,,,9543,wind,0,34476148,29784819
,,,,,8130,wind,-2,34476148,29784819
,,,,,10567,solar,0,34986298,29648902
,,,,,5535,wind,0,35013751,29626283
,,,,,6647,wind,0,35028533,29613815
,,,,,10718,solar,-2,35028533,29613815
,,,,,13819,solar,0,35556353,29476358
,,,,,5149,solar,0,36045983,29393077
,,,,,16041,wind,0,36077166,29371478
,,,,,6848,wind,0,36077794,29370849
,,,,,17044,wind,0,36102801,29353589
,,,,,14724,wind,0,36168230,29310081
,,,,,13430,wind,0,36208905,29283119
,,,,,12754,solar,0,36695020,29192748
,,,,,4425,wind,0,36733031,29160125
,,,,,5422,wind,-2,36733031,29160125
,,,,,16256,wind,0,36759041,29142736
,,,,,15423,wind,0,36782827,29127131
